System Time,RDTSC,Elapsed Time (sec),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,Package Power Limit_0(Watt),GT Frequency(MHz)
13:00:58:382,6547044868386,1364.326, 3300,  13.535,14956.244,4154.512,  11.793,12546.733,3485.204, 94,0,28.0,  166
13:00:58:483,6547337756928,1364.427, 3300,  13.900,14957.648,4154.902,  11.991,12547.944,3485.540, 90,0,28.0,  283
13:00:58:586,6547637322377,1364.530, 3100,  12.019,14958.890,4155.247,  10.308,12549.009,3485.836, 90,0,28.0,  283
13:00:58:686,6547927298568,1364.630, 3300,  13.006,14960.191,4155.609,  11.292,12550.138,3486.150, 93,0,28.0,  283
13:00:58:786,6548217315432,1364.730, 3300,  13.414,14961.532,4155.981,  11.716,12551.310,3486.475, 94,0,28.0,  283
13:00:58:886,6548507296978,1364.830, 3300,  13.399,14962.872,4156.353,  11.703,12552.480,3486.800, 92,0,28.0,  283
13:00:58:982,6548784617400,1364.926, 3300,  13.412,14964.155,4156.710,  11.709,12553.600,3487.111, 94,0,28.0,  283
13:00:59:085,6549083725610,1365.029, 3100,  18.231,14966.035,4157.232,  16.616,12555.314,3487.587, 91,0,28.0,  283
13:00:59:186,6549377281593,1365.130, 3300,  16.592,14967.714,4157.698,  14.941,12556.826,3488.007, 95,0,28.0,  283
13:00:59:285,6549663347824,1365.229, 3300,  18.698,14969.559,4158.211,  17.060,12558.509,3488.475, 95,0,28.0,  283
13:00:59:382,6549944882350,1365.326, 3300,  16.271,14971.139,4158.650,  14.612,12559.928,3488.869, 95,0,28.0,  283
13:00:59:483,6550238518334,1365.427, 3300,  20.227,14973.187,4159.218,  18.335,12561.784,3489.384, 95,0,28.0,  283
13:00:59:586,6550537290141,1365.530, 3300,  15.906,14974.825,4159.674,  14.238,12563.251,3489.792, 96,0,28.0,  283
13:00:59:682,6550813379894,1365.625, 2900,  14.907,14976.244,4160.068,  13.225,12564.510,3490.142, 93,0,28.0,  283
13:00:59:784,6551109215826,1365.727, 2900,  12.787,14977.549,4160.430,  11.066,12565.639,3490.455, 87,0,28.0,  283
13:00:59:886,6551407307291,1365.830, 3300,  13.127,14978.898,4160.805,  11.421,12566.813,3490.781, 95,0,28.0,  283
13:00:59:986,6551697298573,1365.930, 3300,  13.811,14980.280,4161.189,  12.113,12568.025,3491.118, 92,0,28.0,  283
13:01:00:086,6551987322109,1366.030, 3300,  13.300,14981.610,4161.558,  11.549,12569.180,3491.439, 94,0,28.0,  233
13:01:00:186,6552277306450,1366.130, 3300,  13.062,14982.916,4161.921,  11.343,12570.314,3491.754, 95,0,28.0,  233
13:01:00:286,6552567380599,1366.230, 3000,  11.059,14984.022,4162.228,   9.040,12571.218,3492.005, 87,0,28.0,  233
13:01:00:382,6552844965563,1366.326, 3100,  11.199,14985.094,4162.526,   9.115,12572.091,3492.247, 92,0,28.0,  233
13:01:00:487,6553147413758,1366.430, 3100,  11.602,14986.304,4162.862,   9.301,12573.061,3492.517, 86,0,28.0,  283
13:01:00:587,6553437404350,1366.530, 3300,  10.626,14987.367,4163.157,   8.578,12573.918,3492.755, 87,0,28.0,  283
13:01:00:683,6553716703008,1366.627, 3300,  17.724,14989.074,4163.632,  16.061,12575.465,3493.185, 95,0,28.0,  283
13:01:00:786,6554017321294,1366.730, 3300,  15.448,14990.675,4164.076,  13.780,12576.894,3493.582, 94,0,28.0,  283
13:01:00:884,6554299067111,1366.827, 3300,  19.800,14992.599,4164.611,  18.209,12578.663,3494.073, 97,0,28.0,  283
13:01:00:986,6554595571672,1366.930, 3300,  15.414,14994.175,4165.049,  13.737,12580.067,3494.463, 95,0,28.0,  283
13:01:01:085,6554883527701,1367.029, 3300,  19.935,14996.154,4165.598,  18.334,12581.888,3494.969, 96,0,28.0,  283
13:01:01:183,6555167889615,1367.127, 3300,  15.784,14997.702,4166.028,  14.009,12583.261,3495.350, 94,0,28.0,  266
13:01:01:284,6555459149942,1367.227, 3300,  16.540,14999.363,4166.490,  14.709,12584.739,3495.761, 92,0,28.0,  166
13:01:01:383,6555745849944,1367.326, 3300,  14.222,15000.770,4166.880,  12.423,12585.967,3496.102, 92,0,28.0,  166
13:01:01:487,6556047309891,1367.430, 3300,  13.978,15002.223,4167.284,  12.084,12587.224,3496.451, 93,0,28.0,  283
13:01:01:582,6556323293085,1367.525, 3300,  13.516,15003.509,4167.641,  11.823,12588.349,3496.764, 92,0,28.0,  283
13:01:01:687,6556627298457,1367.630, 3300,  12.943,15004.866,4168.018,  11.237,12589.527,3497.091, 94,0,28.0,  283
13:01:01:787,6556917302309,1367.730, 3300,  14.420,15006.308,4168.419,  12.569,12590.784,3497.440, 92,0,28.0,  199
13:01:01:887,6557207292586,1367.830, 3300,  13.545,15007.662,4168.795,  11.722,12591.956,3497.765, 95,0,28.0,  166
13:01:01:987,6557497294147,1367.930, 3300,  12.833,15008.946,4169.152,  11.133,12593.069,3498.075, 90,0,28.0,  166
13:01:02:084,6557779055860,1368.027, 3300,  13.215,15010.230,4169.508,  11.532,12594.189,3498.386, 92,0,28.0,  166
13:01:02:187,6558077312270,1368.130, 3300,  12.988,15011.565,4169.879,  11.269,12595.348,3498.708, 94,0,28.0,  166
13:01:02:287,6558367300084,1368.230, 3300,  16.992,15013.265,4170.351,  15.358,12596.884,3499.134, 94,0,28.0,  166
13:01:02:382,6558644903085,1368.326, 3300,  15.318,15014.731,4170.759,  13.628,12598.189,3499.497, 96,0,28.0,  166
13:01:02:486,6558945481987,1368.430, 3300,  20.240,15016.829,4171.341,  18.435,12600.099,3500.028, 96,0,28.0,  283
13:01:02:587,6559237335527,1368.530, 3300,  15.135,15018.352,4171.764,  13.464,12601.454,3500.404, 92,0,28.0,  283
13:01:02:687,6559527298826,1368.630, 3300,  19.428,15020.294,4172.304,  17.835,12603.238,3500.899, 96,0,28.0,  283
13:01:02:787,6559817297075,1368.730, 3300,  15.242,15021.819,4172.728,  13.575,12604.596,3501.277, 95,0,28.0,  283
13:01:02:884,6560099099461,1368.828, 3300,  16.702,15023.442,4173.178,  15.046,12606.058,3501.683, 96,0,28.0,  283
13:01:02:983,6560385519297,1368.926, 3300,  13.484,15024.774,4173.548,  11.774,12607.221,3502.006, 92,0,28.0,  283
13:01:03:087,6560687294935,1369.030, 3300,  12.912,15026.118,4173.922,  11.213,12608.388,3502.330, 93,0,28.0,  283
13:01:03:187,6560977296699,1369.130, 3300,  14.728,15027.590,4174.331,  12.734,12609.661,3502.684, 92,0,28.0,  283
13:01:03:287,6561267288740,1369.230, 3300,  13.888,15028.979,4174.716,  11.798,12610.841,3503.011, 92,0,28.0,  283
13:01:03:382,6561544882385,1369.326, 3300,  13.446,15030.266,4175.074,  11.746,12611.965,3503.324, 94,0,28.0,  283
13:01:03:484,6561839249378,1369.428, 3300,  13.835,15031.671,4175.464,  11.903,12613.173,3503.659, 91,0,28.0,  283
13:01:03:587,6562137295607,1369.530, 3300,  13.536,15033.062,4175.850,  11.830,12614.389,3503.997, 92,0,28.0,  283
13:01:03:683,6562418370960,1369.627, 3300,  18.184,15034.824,4176.340,  16.577,12615.996,3504.443, 95,0,28.0,  283
13:01:03:787,6562717380582,1369.730, 3300,  17.615,15036.640,4176.845,  15.979,12617.643,3504.901, 95,0,28.0,  283
13:01:03:882,6562993127591,1369.825, 3300,  14.560,15038.025,4177.229,  12.889,12618.869,3505.241, 96,0,28.0,  283
13:01:03:986,6563296417455,1369.930, 3300,  16.227,15039.722,4177.701,  14.551,12620.391,3505.664, 96,0,28.0,  283
13:01:04:082,6563573266538,1370.026, 3300,  19.325,15041.568,4178.213,  17.713,12622.083,3506.134, 96,0,28.0,  283
13:01:04:186,6563874816045,1370.130, 3300,  17.437,15043.381,4178.717,  15.780,12623.723,3506.590, 93,0,28.0,  283
13:01:04:286,6564166482332,1370.230, 3300,  18.465,15045.238,4179.233,  16.826,12625.416,3507.060, 95,0,28.0,  283
13:01:04:382,6564444900047,1370.326, 3300,  18.370,15047.002,4179.723,  16.721,12627.021,3507.506, 92,0,28.0,  283
13:01:04:483,6564737400124,1370.427, 3300,  18.342,15048.852,4180.237,  16.506,12628.686,3507.968, 94,0,28.0,  283
13:01:04:587,6565037312416,1370.530, 3300,  13.583,15050.256,4180.627,  11.879,12629.914,3508.310, 95,0,28.0,  283
13:01:04:685,6565323222863,1370.629, 3300,  12.838,15051.522,4180.978,  11.116,12631.010,3508.614, 95,0,28.0,  283
13:01:04:785,6565613775359,1370.729, 3300,  12.974,15052.822,4181.339,  11.277,12632.140,3508.928, 96,0,28.0,  283
13:01:04:887,6565907315277,1370.830, 3300,  13.342,15054.172,4181.715,  11.650,12633.319,3509.255, 93,0,28.0,  283
13:01:04:987,6566197292807,1370.930, 3300,  12.932,15055.465,4182.074,  11.231,12634.442,3509.567, 95,0,28.0,  283
13:01:05:087,6566487289251,1371.030, 3300,  13.944,15056.860,4182.461,  12.246,12635.667,3509.907, 93,0,28.0,  283
13:01:05:187,6566777294826,1371.130, 3300,  13.405,15058.200,4182.833,  11.703,12636.837,3510.233, 95,0,28.0,  283
13:01:05:284,6567059060624,1371.228, 3300,  12.949,15059.458,4183.183,  11.242,12637.930,3510.536, 90,0,28.0,  283
13:01:05:382,6567344903530,1371.326, 3300,  12.879,15060.728,4183.536,  11.159,12639.029,3510.841, 94,0,28.0,  283
13:01:05:487,6567647300111,1371.430, 3300,  14.219,15062.211,4183.947,  12.327,12640.315,3511.199, 92,0,28.0,  283
13:01:05:582,6567924796337,1371.526, 3100,  18.393,15063.971,4184.437,  16.798,12641.923,3511.645, 90,0,28.0,  283
13:01:05:682,6568213510227,1371.626, 3300,  16.072,15065.572,4184.881,  14.416,12643.358,3512.044, 96,0,28.0,  283
13:01:05:786,6568516273876,1371.730, 3300,  18.866,15067.541,4185.428,  17.259,12645.160,3512.544, 94,0,28.0,  283
13:01:05:887,6568807304551,1371.830, 3300,  16.454,15069.192,4185.887,  14.798,12646.645,3512.957, 96,0,28.0,  283
13:01:05:982,6569083520899,1371.926, 3300,  19.687,15071.068,4186.408,  18.066,12648.366,3513.435, 95,0,28.0,  283
13:01:06:087,6569387298026,1372.030, 3300,  16.617,15072.808,4186.891,  14.943,12649.931,3513.870, 96,0,28.0,  283
13:01:06:184,6569669232025,1372.128, 3300,  13.652,15074.135,4187.260,  11.949,12651.093,3514.192, 94,0,28.0,  283
13:01:06:285,6569963703643,1372.229, 3300,  17.377,15075.900,4187.750,  15.730,12652.690,3514.636, 95,0,28.0,  283
13:01:06:383,6570246943628,1372.327, 3300,  18.771,15077.733,4188.259,  17.157,12654.366,3515.102, 98,0,28.0,  283
13:01:06:482,6570532892441,1372.425, 3300,  14.057,15079.119,4188.644,  12.158,12655.565,3515.435, 96,0,28.0,  283
13:01:06:587,6570837313757,1372.530, 3300,  13.251,15080.510,4189.031,  11.542,12656.776,3515.771, 90,0,28.0,  283
13:01:06:684,6571119271616,1372.628, 3300,  12.847,15081.759,4189.378,  11.136,12657.859,3516.072, 92,0,28.0,  283
13:01:06:787,6571417297387,1372.730, 3300,  12.943,15083.089,4189.747,  11.235,12659.013,3516.393, 95,0,28.0,  283
13:01:06:884,6571699117397,1372.828, 3300,  12.659,15084.320,4190.089,  10.984,12660.081,3516.689, 94,0,28.0,  283
13:01:06:984,6571989187455,1372.928, 3300,  13.385,15085.659,4190.461,  11.685,12661.250,3517.014, 93,0,28.0,  283
13:01:07:087,6572287296155,1373.030, 3300,  13.435,15087.040,4190.845,  11.728,12662.456,3517.349, 95,0,28.0,  283
13:01:07:187,6572577255915,1373.130, 3300,  18.516,15088.892,4191.359,  16.899,12664.145,3517.818, 94,0,28.0,  283
13:01:07:284,6572859907282,1373.228, 3300,  15.167,15090.370,4191.769,  13.492,12665.460,3518.183, 96,0,28.0,  283
13:01:07:382,6573144884598,1373.326, 3300,  19.887,15092.324,4192.312,  18.277,12667.256,3518.682, 95,0,28.0,  283
13:01:07:487,6573447304394,1373.430, 3300,  16.711,15094.067,4192.796,  14.874,12668.807,3519.113, 96,0,28.0,  283
13:01:07:586,6573734252818,1373.529, 3300,  19.506,15095.997,4193.332,  17.895,12670.578,3519.605, 95,0,28.0,  283
13:01:07:687,6574027295217,1373.630, 3300,  16.057,15097.619,4193.783,  14.377,12672.031,3520.009, 97,0,28.0,  283
13:01:07:787,6574317317083,1373.730, 3300,  14.775,15099.097,4194.194,  13.093,12673.340,3520.372, 94,0,28.0,  283
13:01:07:884,6574599315031,1373.828, 3100,  12.780,15100.340,4194.539,  11.054,12674.415,3520.671, 90,0,28.0,  283
13:01:07:984,6574888515650,1373.927, 3300,  13.399,15101.676,4194.910,  11.701,12675.582,3520.995, 93,0,28.0,  283
13:01:08:083,6575176812203,1374.027, 3300,  13.026,15102.971,4195.270,  11.295,12676.705,3521.307, 95,0,28.0,  283
13:01:08:187,6575477318040,1374.130, 3300,  12.971,15104.315,4195.643,  11.278,12677.874,3521.632, 95,0,28.0,  283
13:01:08:286,6575764987748,1374.230, 3300,  13.208,15105.626,4196.007,  11.508,12679.016,3521.949, 92,0,28.0,  283
13:01:08:382,6576044901466,1374.326, 3300,  13.452,15106.924,4196.368,  11.741,12680.149,3522.264, 95,0,28.0,  283
13:01:08:483,6576335011533,1374.426, 3300,  14.074,15108.332,4196.759,  12.179,12681.367,3522.602, 95,0,28.0,  283
13:01:08:587,6576637338489,1374.531, 3300,  13.094,15109.697,4197.138,  11.386,12682.554,3522.932, 95,0,28.0,  283
13:01:08:682,6576914213086,1374.626, 3300,  13.468,15110.983,4197.495,  11.773,12683.678,3523.244, 92,0,28.0,  283
13:01:08:782,6577203331483,1374.726, 3300,  17.128,15112.690,4197.970,  15.496,12685.223,3523.673, 95,0,28.0,  283
13:01:08:882,6577493606257,1374.826, 3300,  15.480,15114.240,4198.400,  13.786,12686.603,3524.056, 94,0,28.0,  283
13:01:08:983,6577786423074,1374.927, 3300,  19.938,15116.253,4198.959,  18.343,12688.455,3524.571, 98,0,28.0,  283
13:01:09:086,6578085482114,1375.030, 3300,  15.807,15117.883,4199.412,  14.116,12689.911,3524.975, 96,0,28.0,  283
13:01:09:185,6578372475921,1375.129, 3300,  19.773,15119.840,4199.956,  18.158,12691.708,3525.474, 97,0,28.0,  283
13:01:09:286,6578665111991,1375.230, 3300,  14.560,15121.309,4200.364,  12.896,12693.009,3525.836, 93,0,28.0,  283
13:01:09:382,6578944868486,1375.326, 3300,  16.878,15122.937,4200.816,  15.197,12694.476,3526.243, 96,0,28.0,  283
13:01:09:482,6579232759359,1375.426, 3300,  14.563,15124.383,4201.218,  12.666,12695.733,3526.592, 96,0,28.0,  283
13:01:09:587,6579537307068,1375.531, 3300,  13.487,15125.799,4201.611,  11.784,12696.970,3526.936, 96,0,28.0,  283
13:01:09:684,6579819102685,1375.628, 3300,  13.500,15127.112,4201.976,  11.797,12698.117,3527.255, 96,0,28.0,  283
13:01:09:784,6580109480366,1375.728, 3300,  13.032,15128.417,4202.338,  11.307,12699.249,3527.569, 92,0,28.0,  283
13:01:09:887,6580407296369,1375.831, 3300,  12.514,15129.702,4202.695,  10.825,12700.361,3527.878, 92,0,28.0,  283
13:01:09:983,6580686769268,1375.927, 3300,  13.202,15130.974,4203.048,  11.482,12701.468,3528.185, 94,0,28.0,  283
13:01:10:084,6580979102572,1376.028, 3300,  12.486,15132.233,4203.398,  10.792,12702.555,3528.488, 95,0,28.0,  283
13:01:10:187,6581277338076,1376.131, 3300,  12.915,15133.561,4203.767,  11.206,12703.708,3528.808, 92,0,28.0,  283
13:01:10:284,6581559231981,1376.228, 3300,  12.881,15134.813,4204.115,  11.180,12704.795,3529.110, 93,0,28.0,  283
13:01:10:382,6581843386101,1376.326, 3300,  15.472,15136.329,4204.536,  13.822,12706.149,3529.486, 93,0,28.0,  283
13:01:10:487,6582147291976,1376.431, 3300,  17.110,15138.122,4205.034,  15.248,12707.747,3529.930, 96,0,28.0,  283
13:01:10:582,6582422932113,1376.526, 3300,  18.999,15139.928,4205.536,  17.384,12709.399,3530.389, 95,0,28.0,  283
13:01:10:682,6582712805693,1376.626, 3300,  16.564,15141.584,4205.996,  14.895,12710.888,3530.802, 95,0,28.0,  283
13:01:10:783,6583007034013,1376.727, 3300,  18.801,15143.491,4206.525,  17.157,12712.629,3531.286, 97,0,28.0,  283
13:01:10:884,6583299245847,1376.828, 3300,  16.784,15145.183,4206.995,  15.121,12714.153,3531.709, 93,0,28.0,  283
13:01:10:987,6583597329289,1376.931, 3300,  16.887,15146.918,4207.477,  15.180,12715.713,3532.142, 97,0,28.0,  283
13:01:11:087,6583887304288,1377.031, 3300,  12.756,15148.194,4207.832,  10.711,12716.784,3532.440, 95,0,28.0,  283
13:01:11:186,6584174999403,1377.130, 3300,  12.912,15149.475,4208.188,  11.196,12717.895,3532.749, 93,0,28.0,  283
13:01:11:282,6584454050865,1377.226, 3300,  12.947,15150.721,4208.534,  11.228,12718.975,3533.049, 93,0,28.0,  283
13:01:11:383,6584744876023,1377.326, 3300,  12.833,15152.008,4208.891,  11.124,12720.091,3533.359, 92,0,28.0,  283
13:01:11:482,6585033788577,1377.426, 3300,  14.569,15153.460,4209.294,  12.662,12721.352,3533.709, 92,0,28.0,  283
13:01:11:582,6585323424973,1377.526, 2900,  12.918,15154.750,4209.653,  11.237,12722.475,3534.021, 89,0,28.0,  283
13:01:11:687,6585627291839,1377.631, 3300,  12.001,15156.007,4210.002,  10.293,12723.553,3534.320, 94,0,28.0,  283
13:01:11:782,6585903797616,1377.726, 3300,  17.342,15157.661,4210.461,  15.738,12725.054,3534.737, 97,0,28.0,  283
13:01:11:883,6586194778458,1377.826, 3100,  17.338,15159.400,4210.945,  15.738,12726.633,3535.176, 91,0,28.0,  283
13:01:11:984,6586489376817,1377.928, 3300,  14.867,15160.911,4211.364,  13.167,12727.970,3535.547, 97,0,28.0,  283
13:01:12:087,6586787299649,1378.031, 3300,  17.408,15162.699,4211.861,  15.776,12729.591,3535.998, 94,0,28.0,  283
13:01:12:184,6587068946353,1378.128, 3300,  18.044,15164.452,4212.348,  16.400,12731.184,3536.440, 96,0,28.0,  283
13:01:12:286,6587365478468,1378.230, 3300,  17.861,15166.278,4212.855,  16.215,12732.842,3536.901, 95,0,28.0,  283
13:01:12:386,6587656163424,1378.330, 3300,  18.028,15168.085,4213.357,  16.381,12734.484,3537.357, 96,0,28.0,  283
13:01:12:482,6587934223229,1378.426, 3300,  19.688,15169.973,4213.882,  17.845,12736.196,3537.832, 92,0,28.0,  283
13:01:12:587,6588237296595,1378.531, 3300,  16.831,15171.732,4214.370,  15.179,12737.782,3538.273, 96,0,28.0,  283
13:01:12:687,6588527303221,1378.631, 3300,  14.189,15173.151,4214.764,  12.476,12739.030,3538.619, 97,0,28.0,  283
13:01:12:787,6588817332421,1378.731, 3300,  13.675,15174.519,4215.144,  11.957,12740.226,3538.952, 97,0,28.0,  283
13:01:12:882,6589093335224,1378.826, 3300,  13.754,15175.828,4215.508,  12.051,12741.372,3539.270, 93,0,28.0,  283
13:01:12:987,6589397386915,1378.931, 3300,  12.634,15177.153,4215.876,  10.902,12742.516,3539.588, 95,0,28.0,  283
13:01:13:087,6589687297250,1379.031, 3300,  13.044,15178.457,4216.238,  11.338,12743.649,3539.902, 94,0,28.0,  283
13:01:13:187,6589977318472,1379.131, 3300,  13.066,15179.763,4216.601,  11.349,12744.784,3540.218, 93,0,28.0,  283
13:01:13:287,6590267312011,1379.231, 3300,  13.645,15181.128,4216.980,  11.931,12745.977,3540.549, 93,0,28.0,  283
13:01:13:383,6590544896386,1379.326, 3300,  13.568,15182.426,4217.341,  11.853,12747.112,3540.864, 93,0,28.0,  283
13:01:13:487,6590847336574,1379.431, 3300,  14.048,15183.891,4217.748,  12.156,12748.379,3541.216, 93,0,28.0,  283
13:01:13:587,6591137312933,1379.531, 3300,  13.453,15185.237,4218.121,  11.753,12749.554,3541.543, 96,0,28.0,  283
13:01:13:684,6591419088215,1379.628, 3300,  19.052,15187.088,4218.636,  17.427,12751.248,3542.013, 97,0,28.0,  283
13:01:13:786,6591716162074,1379.730, 3300,  15.570,15188.683,4219.079,  13.883,12752.670,3542.408, 96,0,28.0,  283
13:01:13:886,6592003609184,1379.829, 3300,  19.391,15190.606,4219.613,  17.784,12754.433,3542.898, 98,0,28.0,  283
13:01:13:983,6592287143074,1379.927, 3300,  15.778,15192.148,4220.041,  14.099,12755.812,3543.281, 95,0,28.0,  283
13:01:14:087,6592586499411,1380.030, 3300,  19.866,15194.199,4220.611,  18.254,12757.696,3543.804, 98,0,28.0,  283
13:01:14:187,6592877339813,1380.131, 3300,  15.507,15195.754,4221.043,  13.830,12759.083,3544.190, 96,0,28.0,  283
13:01:14:282,6593154332018,1380.226, 3300,  15.331,15197.219,4221.450,  13.623,12760.384,3544.551, 96,0,28.0,  283
13:01:14:383,6593444879316,1380.326, 3300,  13.642,15198.586,4221.829,  11.934,12761.580,3544.883, 96,0,28.0,  283
13:01:14:483,6593736872095,1380.427, 3300,  14.110,15200.006,4222.224,  12.189,12762.807,3545.224, 97,0,28.0,  266
13:01:14:583,6594024869848,1380.526, 3300,  13.597,15201.357,4222.599,  11.894,12763.988,3545.552, 93,0,28.0,  266
13:01:14:683,6594314632456,1380.626, 3300,  12.982,15202.654,4222.959,  11.269,12765.114,3545.865, 95,0,28.0,  266
13:01:14:785,6594612236603,1380.729, 3300,  11.720,15203.856,4223.293,  10.022,12766.143,3546.151, 91,0,28.0,  266
13:01:14:887,6594906810793,1380.831, 3100,  12.609,15205.137,4223.649,  10.908,12767.251,3546.459, 89,0,28.0,  266
13:01:14:983,6595184610439,1380.926, 3300,  12.343,15206.320,4223.978,  10.609,12768.267,3546.741, 93,0,28.0,  266
13:01:15:083,6595477147115,1381.027, 3300,  13.140,15207.645,4224.346,  11.431,12769.420,3547.061, 93,0,28.0,  266
13:01:15:187,6595777311798,1381.131, 3300,  12.616,15208.951,4224.709,  10.916,12770.550,3547.375, 95,0,28.0,  266
13:01:15:284,6596059160198,1381.228, 3300,  17.769,15210.679,4225.189,  16.130,12772.118,3547.811, 95,0,28.0,  266
13:01:15:383,6596346494744,1381.327, 3300,  16.114,15212.275,4225.632,  14.429,12773.548,3548.208, 93,0,28.0,  266
13:01:15:486,6596645927929,1381.430, 3300,  20.446,15214.386,4226.218,  18.616,12775.470,3548.742, 96,0,28.0,  183
13:01:15:587,6596936079196,1381.530, 3300,  15.992,15215.986,4226.663,  14.311,12776.902,3549.139, 96,0,28.0,  183
13:01:15:682,6597213119881,1381.626, 3300,  19.591,15217.858,4227.183,  17.986,12778.620,3549.617, 96,0,28.0,  183
13:01:15:787,6597517294600,1381.731, 3300,  16.672,15219.607,4227.669,  14.989,12780.193,3550.053, 94,0,28.0,  183
13:01:15:886,6597805022371,1381.830, 3300,  17.134,15221.307,4228.141,  15.481,12781.729,3550.480, 94,0,28.0,  183
13:01:15:983,6598085373170,1381.927, 2900,  12.004,15222.467,4228.463,  10.282,12782.723,3550.756, 88,0,28.0,  183
